Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
splash-pure-seduction-de-victorias-secret-250ml,Splash Pure Seduction De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria&#8217;s Secret</li><li><strong>Categoría olfativa:</strong> Ozónico, acuático, floral, cítrico</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Ciruela roja</li><li><strong>Notas de corazón:</strong> Fresia y frutas rojas</li><li><strong>Notas de fondo:</strong> Ámbar cálido y almizcle blanco</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria&#8217;s Secret,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP17,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Splash-Pure-Seduction-De-Victorias-Secret-250ml-scaled.webp,1,active
splash-pear-glace-de-victorias-secret-250ml,Splash Pear Glacé De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal, verde, acuático, fresco, dulce, aromático, amaderado, floral</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Pera y melón fresco</li><li><strong>Notas de corazón:</strong> Sábila y violeta</li><li><strong>Notas de fondo:</strong> Manzanilla, vainilla y almizcle</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, FRESCO, FRUTALES, PARA EL DÍA, PARA LA NOCHE, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP16,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Splash-Pear-Glace-De-Victorias-Secret-250ml-scaled.webp,1,active
gel-de-bano-love-spell-de-victorias-secret-300ml,Gel de Ducha Love Spell De Victoria&#8217;s Secret 300ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret Fragancia : Floral, frutal, fresco, dulce, atalcado Propiedades: Fórmula de gel refrescante con aloe que respeta la piel. Humedad instantánea después de cada ducha, piel nutrida y suave</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>","Victoria’s Secret Fragancia : Floral, frutal, fresco, dulce,",Perfume,"BATH AND BODY WORKS, GEL DE DUCHA, PARA EL DÍA, PARA LA NOCHE, VICTORIA'S SECRET",TRUE,Title,Default Title,VSGD04,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Gel-De-Bano-Love-Spell-De-Victorias-Secret-300ml-scaled.webp,1,active
baccarat-rouge-540-de-maison-francis-kurkdjian-70ml,Baccarat Rouge 540 Extracto de Perfume de Maison Francis Kurkdjian 70ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Maison Francis Kurkdjian</li><li><strong>Categoría olfativa:</strong> Amaderado, almendrado, ámbar, especiado</li><li><strong>Concentración:</strong> Extrait de Parfum</li><li><strong>Clima:</strong> Invierno (frío), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Almendra amarga y azafrán</li><li><strong>Notas de corazón:</strong> Jazmín egipcio y cedro de Virginia</li><li><strong>Notas de fondo:</strong> Ámbar gris, notas amaderadas, almizcle, ambroxan y cachemira</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Maison Francis Kurkdjian,Perfume,"AMADERADOS, DULCES, EAU DE PARFUM, INVIERNO, MAISON FRANCIS KURKDJIAN, OFERTA, OTOÑO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE NICHO, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX",TRUE,Title,Default Title,MFK02,0,continue,manual,1950000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Baccarat-Rouge-540-de-Maison-Francis-Kurkdjian-70.webp,1,active
baccarat-rouge-540-de-maison-francis-kurkdjian-70ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2023/04/Baccarat-Rouge-540-de-Maison-Francis-Kurkdjian-70ml-scaled.webp,2,
dior-sauvage-elixir-60ml,Dior Sauvage Elixir 60ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Dior</li><li><strong>Categoría olfativa:</strong> Especiado, fresco, amaderado, aromático, lavanda</li><li><strong>Concentración:</strong> Extrait de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Nuez moscada, canela, cardamomo y toronja</li><li><strong>Notas de corazón:</strong> Lavanda</li><li><strong>Notas de fondo:</strong> Regaliz, sándalo, ámbar, pachulí y vetiver de Haití</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dior,Perfume,"AMADERADOS, DIOR, EAU DE PARFUM, FRESCO, FRUTALES, OFERTA, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,DR04,0,continue,manual,250000,580000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Dior-Sauvage-Elixir-60ml-scaled.webp,1,active
dior-sauvage-elixir-60ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2023/04/Dior-Sauvage-Elixir-60ml-edp-scaled.webp,2,
montale-fantastic-oud-100ml,Montale Fantastic Oud 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Montale</li><li><strong>Categoría olfativa:</strong> Ámbar, amaderado, balsámico, tabaco</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío)</li><li><strong>Notas de salida:</strong> Madera de oud</li><li><strong>Notas de corazón:</strong> Tabaco, pachulí, incienso, rosa y styrax</li><li><strong>Notas de fondo:</strong> Cuero, ámbar gris y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Montale,Perfume,"AMADERADOS, EAU DE PARFUM, FLORALES, INVIERNO, MONTALE, OTOÑO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES DE NICHO, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX",TRUE,Title,Default Title,MTL08,0,continue,manual,420000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Montale-Fantastic-Oud-100ml-scaled.webp,1,active
montale-intense-cherry-100ml,Montale Intense Cherry 100Ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Montale</li><li><strong>Categoría olfativa:</strong> Atalcado, almizclado, floral, amaderado, avainillado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Bergamota y cereza negra</li><li><strong>Notas de corazón:</strong> Pétalos de rosa y jazmín</li><li><strong>Notas de fondo:</strong> Almizcle, vainilla y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Montale,Perfume,"AMADERADOS, EAU DE PARFUM, FLORALES, FRUTALES, MONTALE, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES DE NICHO, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA",TRUE,Title,Default Title,MTL09,0,continue,manual,420000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Montale-Intense-Cherry-100Ml-1-scaled.webp,1,active
creed-viking-100ml,Creed Viking 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Creed</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, especiado, amaderado, cítrico</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Pimienta rosa, menta picante, bergamota, limón, absenta y naranja</li><li><strong>Notas de corazón:</strong> Lavanda, rosa de Bulgaria, clavo de olor, pimienta inglesa, raíz de lirio y jazmín</li><li><strong>Notas de fondo:</strong> Vetiver, cedro, almizcle blanco y haba tonka</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Creed,Perfume,"AMADERADOS, CÍTRICOS, CREED, EAU DE PARFUM, FRESCO, OTOÑO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES DE NICHO, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES",TRUE,Title,Default Title,CRRD05,0,continue,manual,250000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Creed-Viking-100ml-scaled.webp,1,active
ck-one-gold-de-calvin-klein-200ml,CK One Gold De Calvin Klein 200ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Calvin Klein</li><li><strong>Categoría olfativa:</strong> Amaderado, cítrico, aromático, frutal</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Higo, bergamota y salvia</li><li><strong>Notas de corazón:</strong> Neroli, jazmín y violeta</li><li><strong>Notas de fondo:</strong> Vetiver, madera de gaiac y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Calvin Klein,Perfume,"AMADERADOS, CALVIN KLEIN, CÍTRICOS, EAU DE TOILETTE, FRUTALES, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,CK02,0,continue,manual,185000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/CK-One-Gold-De-Calvin-Klein-200ml-scaled.webp,1,active
perfumero-recargable-de-5ml,Perfumero recargable de 5Ml,,,Perfume,"PERFUMERÍA, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX",TRUE,Title,Default Title,PM01,0,continue,manual,8000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/10/Perfumero-recargable-de-5Ml-01-scaled.jpeg,1,active
perfumero-recargable-de-5ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2023/10/Perfumero-recargable-de-5Ml-02-scaled.jpeg,2,
perfumero-recargable-de-5ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2023/04/Perfumero-recargable-5Ml-scaled.webp,3,
y-eau-de-toilette-de-yves-saint-laurent-100ml,Y Eau de Toilette De Yves Saint Laurent 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Yves Saint Laurent</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, cítrico, especiado, herbal, ámbar</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Aldehídos, bergamota y jengibre</li><li><strong>Notas de corazón:</strong> Lavanda, esclarea y geranio</li><li><strong>Notas de fondo:</strong> Ámbar gris, cedro, vainilla y incienso de olíbano (franquincienso)</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Yves Saint Laurent,Perfume,"CÍTRICOS, EAU DE TOILETTE, FRESCO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO, YVES SAINT LAURENT",TRUE,Title,Default Title,YSL03,0,continue,manual,170000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Y-Eau-de-Toilette-De-Yves-Saint-Laurent-100ml-scaled.webp,1,active
y-eau-de-parfum-de-yves-saint-laurent-100ml,Y Eau de Parfum De Yves Saint Laurent 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Yves Saint Laurent</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, frutal, amaderado, cítrico</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Manzana, jengibre y bergamota</li><li><strong>Notas de corazón:</strong> Salvia, bayas de enebro y geranio</li><li><strong>Notas de fondo:</strong> Amberwood, haba tonka, cedro, vetiver e incienso de olíbano</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Yves Saint Laurent,Perfume,"AMADERADOS, CÍTRICOS, EAU DE PARFUM, FRESCO, FRUTALES, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, YVES SAINT LAURENT, YVES SAINT LAURENT",TRUE,Title,Default Title,YSL02,0,continue,manual,200000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/04/Y-Eau-de-Parfum-De-Yves-Saint-Laurent-100ml-scaled.webp,1,active
scandal-le-parfum-de-jean-paul-gaultier-80ml,Jean Paul Gaultier Scandal Le Parfum 80ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Jean Paul Gaultier</li><li><strong>Categoría olfativa:</strong> Avainillado, floral, dulce, caramelo</li><li><strong>Concentración:</strong> Le Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Jazmín</li><li><strong>Notas de corazón:</strong> Caramelo y sal</li><li><strong>Notas de fondo:</strong> Vainilla</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Jean Paul Gaultier,Perfume,"DULCES, FLORALES, INVIERNO, JEAN PAUL GAULTIER, LE PARFUM, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PROMOCIONES",TRUE,Title,Default Title,JPG15,0,continue,manual,175000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Scandal-Le-Parfum-De-Jean-Paul-Gaultier-100ml-scaled.webp,1,active
invictus-platinum-de-paco-rabanne-100ml,Invictus Platinum De Paco Rabanne 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Paco Rabanne</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, verde, amaderado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Absenta y toronja</li><li><strong>Notas de corazón:</strong> Menta y lavanda</li><li><strong>Notas de fondo:</strong> Ciprés y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Paco Rabanne,Perfume,"AMADERADOS, EAU DE PARFUM, FRESCO, OFERTA, PACO RABANNE, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,PRBN01,0,continue,manual,187000,288000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Invictus-Platinum-De-Paco-Rabanne-100ml-scaled.webp,1,active
flowerbomb-de-viktor-rolf-100ml,Flowerbomb De Viktor &#038; Rolf 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Viktor &amp; Rolf</li><li><strong>Categoría olfativa:</strong> Floral, pachulí, amaderado, atalcado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío), Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Té, bergamota y osmanto (olivo oloroso)</li><li><strong>Notas de corazón:</strong> Orquídea, flor del naranjo africano, jazmín, rosa y fresia</li><li><strong>Notas de fondo:</strong> Pachulí, almizcle y vainilla</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Viktor &amp; Rolf,Perfume,"AMADERADOS, DULCES, EAU DE PARFUM, FLORALES, OFERTA, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES DE DISEÑADOR, PERFUMES EN TENDECIA, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VIKTOR &amp; ROLF",TRUE,Title,Default Title,VKR01,0,continue,manual,240000,370000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Flowerbomb-De-Viktor-Rolf-100ml-scaled.jpg,1,active
flowerbomb-de-viktor-rolf-100ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2023/03/Flowerbomb-De-Viktor-Rolf100ml-scaled.jpg,2,
ahli-octans-edp-60m,Ahli Octans EDP 60ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Ahli</li><li><strong>Categoría olfativa:</strong> Amaderado, especiado, ámbar</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío), Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Limon y Flor de azahar de naranjo</li><li><strong>Notas de corazón:</strong> Ámbar, notas especiadas, rosas y jazmín</li><li><strong>Notas de fondo:</strong> Almizcle, ámbar y notas amaderadas</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Ahli,Perfume,"AHLI, AMADERADOS, EAU DE PARFUM, FLORALES, INVIERNO, OFERTA, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA",TRUE,Title,Default Title,AH2,0,continue,manual,400000,410000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Ahli-Octans-EDP-60ml-scaled.webp,1,active
ahli-canes-edp-60m,Ahli Canes EDP 60ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Ahli</li><li><strong>Categoría olfativa:</strong> Dulce, almizclado, amaderado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío), Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Calone, anis y nota cítrica</li><li><strong>Notas de corazón:</strong> Jazmín y ámbar</li><li><strong>Notas de fondo:</strong> Almizcle y notas amaderadas</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Ahli,Perfume,"AHLI, AMADERADOS, DULCES, EAU DE PARFUM, INVIERNO, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA",TRUE,Title,Default Title,AH3,0,continue,manual,350000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Ahli-Canes-EDP-60ml-scaled.webp,1,active
il-ego-de-ilmin-30ml,Il Ego De Ilmin 30ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex</li><li><strong>Marca:</strong> Ilmin</li><li><strong>Categoría olfativa:</strong> Amaderado, especiado, fresco, atalcado</li><li><strong>Concentración:</strong> Extrait de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Invierno (frio)</li><li><strong>Notas de salida:</strong> Cardamomo, eucalipto y bergamota</li><li><strong>Notas de corazón:</strong> Iris, incienso, violeta y ámbar</li><li><strong>Notas de fondo:</strong> Sándalo, almizcle, vetiver y tabaco</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Ilmin,Perfume,"AMADERADOS, EXTRAIT DE PARFUM, FLORALES, FRESCO, ILMIN, INVIERNO, OFERTA, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES DE NICHO, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA",TRUE,Title,Default Title,ILM04,0,continue,manual,450000,550000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2024/07/Il-Ego-De-Ilmin-30ml-scaled.jpeg,1,active
splash-sexy-escape-paradise-de-victorias-secret-300ml,Splash Sexy Escape Paradise De Victoria&#8217;s Secret 300ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal, tropical, floral, fresco</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Verano (calor)</li><li><strong>Notas de salida:</strong> Néctar de coco y carambola</li><li><strong>Notas de corazón:</strong> Jazmín</li><li><strong>Notas de fondo:</strong> Almizcle</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, PARA EL DÍA, PARA LA NOCHE, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP14,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Splash-Sexy-Escape-Paradise-De-Victorias-Secret-300ml-scaled.webp,1,active
bleu-edp-de-chanel-100ml,Bleu De Chanel EDP 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Chanel</li><li><strong>Categoría olfativa:</strong> Cítrico, ámbar, especiado, aromático, fresco</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor), Otoño (templado, frío), Invierno (frío)</li><li><strong>Notas de salida:</strong> Toronja, limón, menta, pimienta rosa, bergamota, aldehídos y cilantro</li><li><strong>Notas de corazón:</strong> Jengibre, nuez moscada, jazmín y melón</li><li><strong>Notas de fondo:</strong> Incienso, ámbar, cedro, sándalo, pachulí, Amberwood y ládano</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Chanel,Perfume,"CHANEL, CÍTRICOS, EAU DE PARFUM, FRESCO, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,CN03,0,continue,manual,220000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Bleu-EDP-De-Chanel-100ml-scaled.webp,1,active
giorgio-armani-acqua-di-gio-profondo-100ml,Acqua Di Gio Profondo de Giorgio Armani 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Marino, aromático, cítrico, fresco, amaderado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Marinas, Aquozone, bergamota y mandarina verde</li><li><strong>Notas de corazón:</strong> Romero, lavanda, ciprés y resina almáciga del lentisco</li><li><strong>Notas de fondo:</strong> Notas minerales, almizcle, pachulí y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"AMADERADOS, CÍTRICOS, EAU DE PARFUM, FRESCO, GIORGIO ARMANI, OFERTA, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,GGAM02,0,continue,manual,195000,380000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Giorgio-Armani-Acqua-Di-Gio-Profondo-125ml-scaled.webp,1,active
vela-perfumada-3-mechas-white-sand-beaches-de-bath-and-body-works,Vela Perfumada 3 Mechas White Sand Beaches De Bath And Body Works,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Marca:</strong> Bath &amp; Body Works, Victoria’s Secret Aroma: Bergamota, flores de maiz y hojas de madera Propiedades: Elaborada con aceites esenciales</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>","Bath &amp; Body Works, Victoria’s Secret Aroma: Bergamota, f",Perfume,"BATH AND BODY WORKS, VELAS PERFUMADAS 3 MECHAS, VICTORIA'S SECRET",TRUE,Title,Default Title,BBVP01,0,continue,manual,78000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Vela-Perfumada-3-Mechas-White-Sand-Beaches-De-Bath-And-Body-Works.webp,1,active
santos-concentree-de-cartier-100ml,Santos Concentrée De Cartier 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Cartier</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, especiado, amaderado, lavanda, pachulí</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío)</li><li><strong>Notas de salida:</strong> Lavanda, bayas de enebro, albahaca, cedrón y bergamota</li><li><strong>Notas de corazón:</strong> Romero, nuez moscada, pimienta, vetiver y geranio</li><li><strong>Notas de fondo:</strong> Sándalo, ámbar, pachulí, coco, vainilla y cedro</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Cartier,Perfume,"AMADERADOS, CARTIER, EAU DE TOILETTE, FLORALES, FRESCO, INVIERNO, OFERTA, OTOÑO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PROMOCIONES",TRUE,Title,Default Title,CTR01,0,continue,manual,200000,350000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/03/Santos-De-Cartier-100ml-scaled.webp,1,active
